#time,accel_x,accel_y,accel_z
3232.113159,74.020594,-9474.636058,-306.438199
3232.113487,888.247130,-9548.656652,229.828649
3232.113814,1110.308913,-9474.636058,-306.438199
3232.114142,1036.288319,-9696.697840,-536.266849
3232.114469,592.164754,-9622.677246,0.000000
3232.114797,592.164754,-9474.636058,0.000000
3232.115124,74.020594,-9474.636058,0.000000
3232.115452,0.000000,-9548.656652,-306.438199
3232.115779,-296.082377,-9844.739029,0.000000
3232.116107,0.000000,-9770.718434,-842.705048
3232.116434,74.020594,-10214.842000,-995.924147
3232.116761,0.000000,-10362.883188,-536.266849
3232.117089,370.102971,-10362.883188,-459.657299
3232.117416,592.164754,-10214.842000,-153.219100
3232.117744,666.185348,-9844.739029,-229.828649
3232.118071,444.123565,-9474.636058,229.828649
3232.118399,0.000000,-9178.553681,0.000000
3232.118726,0.000000,-9178.553681,-306.438199
3232.119054,0.000000,-9252.574275,0.000000
3232.119381,-222.061783,-9400.615463,-459.657299
3232.119709,-222.061783,-9474.636058,-612.876398
3232.120036,0.000000,-9622.677246,-612.876398
3232.120364,74.020594,-10214.842000,-229.828649
3232.120691,148.041188,-9622.677246,76.609550
3232.121019,814.226536,-9992.780217,153.219100
3232.121346,962.267725,-9918.759623,306.438199
3232.121673,814.226536,-9622.677246,229.828649
3232.122001,740.205942,-9474.636058,536.266849
3232.122328,444.123565,-9326.594869,229.828649
3232.122656,148.041188,-9178.553681,229.828649
3232.122983,0.000000,-8956.491898,76.609550
3232.123311,0.000000,-9474.636058,-612.876398
3232.123638,0.000000,-9252.574275,-612.876398
3232.123966,296.082377,-9696.697840,-383.047749
3232.124293,592.164754,-9992.780217,-306.438199
3232.124621,740.205942,-10288.862594,-306.438199
3232.124948,740.205942,-10288.862594,0.000000
3232.125276,592.164754,-9770.718434,-995.924147
3232.125603,296.082377,-9622.677246,0.000000
3232.125931,518.144159,-9474.636058,-153.219100
3232.126258,370.102971,-9474.636058,0.000000
3232.126585,74.020594,-9548.656652,-536.266849
3232.126913,0.000000,-9770.718434,-612.876398
3232.127240,-296.082377,-9770.718434,-842.705048
3232.127568,0.000000,-9992.780217,-383.047749
3232.127895,0.000000,-9918.759623,-306.438199
3232.128223,296.082377,-10436.903782,-459.657299
3232.128550,444.123565,-10362.883188,0.000000
3232.128878,518.144159,-10214.842000,76.609550
3232.129205,222.061783,-9770.718434,0.000000
3232.129533,296.082377,-9326.594869,153.219100
3232.129860,296.082377,-9474.636058,76.609550
3232.130188,0.000000,-9252.574275,0.000000
3232.130515,296.082377,-8512.368333,-995.924147
3232.130843,666.185348,-9104.533087,-306.438199
3232.131170,1406.391290,-9104.533087,0.000000
3232.131497,2886.803174,-9178.553681,-153.219100
3232.131825,3923.091493,-8956.491898,383.047749
3232.132152,5107.421000,-9474.636058,-689.485948
3232.132480,5847.626942,-9992.780217,536.266849
3232.132807,6957.935855,-9696.697840,306.438199
3232.133135,7328.038826,-9622.677246,229.828649
3232.133462,7402.059420,-9770.718434,229.828649
3232.133790,7402.059420,-9770.718434,76.609550
3232.134117,7179.997637,-10066.800811,459.657299
3232.134445,7920.203579,-10510.924376,229.828649
3232.134772,8586.388927,-8956.491898,-459.657299
3232.135100,9326.594869,-9622.677246,-459.657299
3232.135427,9918.759623,-9252.574275,0.000000
3232.135755,10807.006753,-8956.491898,76.609550
3232.136082,11325.150913,-9474.636058,229.828649
3232.136409,11843.295072,-10066.800811,383.047749
3232.136737,11473.192101,-10214.842000,536.266849
3232.137064,11695.253884,-8956.491898,1149.143247
3232.137392,11769.274478,-8956.491898,459.657299
3232.137719,12805.562797,-11103.089130,-229.828649
3232.138047,12879.583391,-11103.089130,-306.438199
3232.138374,13767.830521,-9770.718434,0.000000
3232.138702,14508.036463,-8512.368333,0.000000
3232.139029,14211.954086,-9474.636058,459.657299
3232.139357,13397.727550,-8882.471304,1225.752797
3232.139684,14285.974681,-9548.656652,1225.752797
3232.140012,13841.851115,-10362.883188,1149.143247
3232.140339,13989.892304,-10436.903782,612.876398
3232.140667,13323.706956,-9104.533087,919.314598
3232.140994,12213.398043,-9030.512492,1608.800546
3232.141321,11917.315666,-9104.533087,1072.533697
3232.141649,11991.336260,-9178.553681,-229.828649
3232.141976,10955.047942,-10140.821405,76.609550
3232.142304,9992.780217,-10436.903782,153.219100
3232.142631,9474.636058,-10066.800811,-229.828649
3232.142959,8512.368333,-9326.594869,-383.047749
3232.143286,8660.409521,-9104.533087,0.000000
3232.143614,9770.718434,-8290.306550,-229.828649
3232.143941,10140.821405,-9178.553681,612.876398
3232.144269,10510.924376,-10807.006753,1072.533697
3232.144596,9178.553681,-10658.965565,1455.581446
3232.144924,8142.265362,-9030.512492,306.438199
3232.145251,6809.894666,-8586.388927,-153.219100
3232.145579,6883.915261,-7994.224174,-536.266849
3232.145906,8216.285956,-9918.759623,-612.876398
3232.146233,8660.409521,-11843.295072,-459.657299
3232.146561,9178.553681,-11547.212695,229.828649
3232.146888,8586.388927,-9030.512492,0.000000
3232.147216,7476.080014,-9326.594869,76.609550
3232.147543,6735.874072,-10362.883188,0.000000
3232.147871,6957.935855,-9622.677246,-1072.533697
3232.148198,8142.265362,-8956.491898,-766.095498
3232.148526,10584.944971,-8956.491898,-306.438199
3232.148853,10214.842000,-8956.491898,229.828649
3232.149181,7624.121203,-8586.388927,2451.505594
3232.149508,5847.626942,-8068.244768,1991.848295
3232.149836,8364.327145,-8956.491898,-1302.362347
3232.150163,10584.944971,-10436.903782,-3140.991542
3232.150491,10362.883188,-11177.109724,-1685.410096
3232.150818,9770.718434,-10362.883188,1072.533697
3232.151145,10584.944971,-11399.171507,1072.533697
3232.151473,8808.450710,-11103.089130,1149.143247
3232.151800,6957.935855,-9252.574275,0.000000
3232.152128,5477.523971,-7624.121203,-689.485948
3232.152455,6513.812290,-8142.265362,-612.876398
3232.152783,7624.121203,-9252.574275,-383.047749
3232.153110,6735.874072,-9622.677246,229.828649
3232.153438,5699.585753,-8956.491898,1149.143247
3232.153765,5107.421000,-8142.265362,0.000000
3232.154093,3552.988522,-8586.388927,-689.485948
3232.154420,3997.112087,-10140.821405,-1072.533697
3232.154748,7328.038826,-9696.697840,-1532.190996
