#time,accel_x,accel_y,accel_z
2347.124680,592.164754,-9474.636058,306.438199
2347.125007,444.123565,-8956.491898,229.828649
2347.125334,74.020594,-8660.409521,459.657299
2347.125662,444.123565,-8882.471304,0.000000
2347.125989,0.000000,-9030.512492,-306.438199
2347.126316,0.000000,-9400.615463,-536.266849
2347.126644,74.020594,-9548.656652,-383.047749
2347.126971,74.020594,-9844.739029,-612.876398
2347.127298,222.061783,-10288.862594,-612.876398
2347.127626,666.185348,-10362.883188,-153.219100
2347.127953,814.226536,-10214.842000,-612.876398
2347.128280,814.226536,-10066.800811,0.000000
2347.128608,740.205942,-9844.739029,76.609550
2347.128935,740.205942,-9992.780217,0.000000
2347.129262,370.102971,-9400.615463,-229.828649
2347.129590,148.041188,-9252.574275,0.000000
2347.129917,0.000000,-9326.594869,-766.095498
2347.130244,74.020594,-9992.780217,0.000000
2347.130572,0.000000,-9992.780217,-612.876398
2347.130899,148.041188,-10436.903782,-689.485948
2347.131226,370.102971,-10362.883188,-612.876398
2347.131554,740.205942,-10584.944971,-229.828649
2347.131881,888.247130,-10140.821405,0.000000
2347.132208,740.205942,-9844.739029,689.485948
2347.132536,444.123565,-9400.615463,536.266849
2347.132863,74.020594,-9252.574275,229.828649
2347.133190,0.000000,-9104.533087,0.000000
2347.133518,0.000000,-9178.553681,0.000000
2347.133845,-296.082377,-9548.656652,-153.219100
2347.134172,0.000000,-9474.636058,-612.876398
2347.134500,0.000000,-9918.759623,-229.828649
2347.134827,74.020594,-9474.636058,-153.219100
2347.135154,444.123565,-9992.780217,306.438199
2347.135481,444.123565,-10066.800811,0.000000
2347.135809,592.164754,-9622.677246,229.828649
2347.136136,518.144159,-9252.574275,306.438199
2347.136463,666.185348,-9104.533087,0.000000
2347.136791,222.061783,-8808.450710,536.266849
2347.137118,74.020594,-8512.368333,459.657299
2347.137445,74.020594,-9326.594869,-383.047749
2347.137773,74.020594,-9622.677246,-612.876398
2347.138100,296.082377,-9992.780217,-766.095498
2347.138427,666.185348,-9770.718434,-689.485948
2347.138755,1036.288319,-9622.677246,0.000000
2347.139082,1998.556043,-10288.862594,-306.438199
2347.139409,2294.638420,-9400.615463,229.828649
2347.139737,3552.988522,-9030.512492,-306.438199
2347.140064,4071.132681,-9252.574275,-306.438199
2347.140391,4367.215058,-9844.739029,-536.266849
2347.140719,4441.235652,-9400.615463,-153.219100
2347.141046,5329.482782,-8438.347739,-1378.971896
2347.141373,5921.647536,-10288.862594,-919.314598
2347.141701,6217.729913,-11547.212695,0.000000
2347.142028,7328.038826,-11547.212695,-459.657299
2347.142355,7698.141797,-10955.047942,0.000000
2347.142683,8512.368333,-10436.903782,153.219100
2347.143010,8956.491898,-9844.739029,0.000000
2347.143337,8512.368333,-9104.533087,612.876398
2347.143665,8808.450710,-8364.327145,919.314598
2347.143992,9178.553681,-8216.285956,612.876398
2347.144319,8586.388927,-8660.409521,612.876398
2347.144647,7772.162391,-9474.636058,1072.533697
2347.144974,7179.997637,-9178.553681,306.438199
2347.145301,7105.977043,-9844.739029,-153.219100
2347.145629,7772.162391,-11621.233289,-536.266849
2347.145956,7994.224174,-11621.233289,-995.924147
2347.146283,7846.182985,-9770.718434,0.000000
2347.146611,7179.997637,-9474.636058,842.705048
2347.146938,7105.977043,-9104.533087,995.924147
2347.147265,7105.977043,-7994.224174,1072.533697
2347.147593,7105.977043,-7031.956449,1532.190996
2347.147920,7772.162391,-7254.018232,689.485948
2347.148247,8364.327145,-8142.265362,842.705048
2347.148575,7624.121203,-9548.656652,689.485948
2347.148902,6661.853478,-10362.883188,383.047749
2347.149229,5255.462188,-11103.089130,-306.438199
2347.149556,2960.823768,-11917.315666,-536.266849
2347.149884,1702.473667,-11843.295072,-1302.362347
2347.150211,148.041188,-10955.047942,-919.314598
2347.150538,-592.164754,-11251.130318,0.000000
2347.150866,-666.185348,-10732.986159,919.314598
2347.151193,-1850.514855,-8734.430116,766.095498
2347.151520,-2738.761985,-7179.997637,459.657299
2347.151848,-3330.926739,-6587.832884,-306.438199
2347.152175,-2368.659014,-6439.791695,-1455.581446
2347.152502,-740.205942,-7550.100608,-1225.752797
2347.152830,0.000000,-9622.677246,-1225.752797
2347.153157,962.267725,-11769.274478,-383.047749
2347.153484,444.123565,-13397.727550,-689.485948
2347.153812,-592.164754,-13915.871710,-919.314598
2347.154139,-2072.576638,-13101.645173,-1302.362347
2347.154466,-2664.741391,-12361.439231,-1915.238745
2347.154794,-2886.803174,-11251.130318,-1378.971896
2347.155121,-3034.844362,-9918.759623,-766.095498
2347.155448,-4145.153275,-7550.100608,842.705048
2347.155776,-4441.235652,-5995.668130,1225.752797
2347.156103,-4885.359217,-5773.606348,306.438199
2347.156430,-5477.523971,-6069.688724,-306.438199
2347.156758,-4145.153275,-7179.997637,-1072.533697
2347.157085,-1332.370696,-8438.347739,-1455.581446
2347.157412,740.205942,-9844.739029,-1072.533697
2347.157740,740.205942,-12139.377449,536.266849
2347.158067,1110.308913,-13397.727550,1608.800546
2347.158394,888.247130,-12435.459826,0.000000
2347.158722,-296.082377,-12657.521608,-1302.362347
2347.159049,-1924.535449,-11399.171507,-1838.629195
2347.159376,-2368.659014,-8660.409521,-1838.629195
2347.159704,-2664.741391,-7476.080014,-459.657299
