#time,accel_x,accel_y,accel_z
2547.869001,148.041188,-8882.471304,153.219100
2547.869329,0.000000,-8808.450710,0.000000
2547.869657,222.061783,-9178.553681,306.438199
2547.869985,0.000000,-9326.594869,0.000000
2547.870313,0.000000,-9548.656652,0.000000
2547.870641,370.102971,-10214.842000,0.000000
2547.870969,592.164754,-10288.862594,0.000000
2547.871296,666.185348,-10288.862594,0.000000
2547.871624,814.226536,-10362.883188,0.000000
2547.871952,1036.288319,-10140.821405,0.000000
2547.872280,592.164754,-9474.636058,0.000000
2547.872608,222.061783,-9030.512492,229.828649
2547.872936,148.041188,-9326.594869,-153.219100
2547.873264,-148.041188,-9474.636058,-612.876398
2547.873592,-148.041188,-9770.718434,-1072.533697
2547.873920,-296.082377,-10140.821405,-919.314598
2547.874247,148.041188,-10362.883188,-842.705048
2547.874575,518.144159,-10362.883188,-459.657299
2547.874903,296.082377,-10288.862594,0.000000
2547.875231,666.185348,-10140.821405,0.000000
2547.875559,666.185348,-9992.780217,0.000000
2547.875887,592.164754,-9696.697840,229.828649
2547.876215,370.102971,-9474.636058,229.828649
2547.876543,0.000000,-9252.574275,0.000000
2547.876871,0.000000,-9104.533087,-1149.143247
2547.877198,-222.061783,-8956.491898,76.609550
2547.877526,0.000000,-9474.636058,-536.266849
2547.877854,148.041188,-9622.677246,-459.657299
2547.878182,0.000000,-9696.697840,-383.047749
2547.878510,222.061783,-9992.780217,0.000000
2547.878838,666.185348,-9696.697840,0.000000
2547.879166,592.164754,-9178.553681,0.000000
2547.879494,370.102971,-9030.512492,383.047749
2547.879822,222.061783,-9030.512492,76.609550
2547.880149,222.061783,-9104.533087,76.609550
2547.880477,0.000000,-8808.450710,-306.438199
2547.880805,0.000000,-9326.594869,-306.438199
2547.881133,296.082377,-9252.574275,-383.047749
2547.881461,296.082377,-9178.553681,-536.266849
2547.881789,1406.391290,-9992.780217,-689.485948
2547.882117,2368.659014,-9992.780217,-306.438199
2547.882445,3478.967927,-9622.677246,-383.047749
2547.882773,4293.194464,-9770.718434,0.000000
2547.883101,4737.318029,-10658.965565,229.828649
2547.883428,5107.421000,-10066.800811,153.219100
2547.883756,5773.606348,-8956.491898,689.485948
2547.884084,6069.688724,-9030.512492,0.000000
2547.884412,6439.791695,-10066.800811,-689.485948
2547.884740,6957.935855,-10436.903782,-689.485948
2547.885068,7105.977043,-10658.965565,0.000000
2547.885396,8068.244768,-10140.821405,-306.438199
2547.885724,9252.574275,-9622.677246,0.000000
2547.886052,9770.718434,-8956.491898,0.000000
2547.886379,10584.944971,-9178.553681,536.266849
2547.886707,11769.274478,-9030.512492,459.657299
2547.887035,12287.418637,-9474.636058,1225.752797
2547.887363,11917.315666,-9474.636058,1072.533697
2547.887691,11325.150913,-9252.574275,689.485948
2547.888019,10584.944971,-9474.636058,689.485948
2547.888347,10066.800811,-9696.697840,689.485948
2547.888675,10214.842000,-10436.903782,0.000000
2547.889003,10214.842000,-10214.842000,0.000000
2547.889330,10510.924376,-9992.780217,612.876398
2547.889658,10362.883188,-9252.574275,842.705048
2547.889986,9918.759623,-8586.388927,842.705048
2547.890314,9178.553681,-8216.285956,1149.143247
2547.890642,9030.512492,-7402.059420,689.485948
2547.890970,9178.553681,-8216.285956,459.657299
2547.891298,8364.327145,-9622.677246,306.438199
2547.891626,7105.977043,-9844.739029,229.828649
2547.891954,5699.585753,-9844.739029,306.438199
2547.892281,4071.132681,-10214.842000,-383.047749
2547.892609,3627.009116,-10436.903782,-1149.143247
2547.892937,4219.173869,-11177.109724,-689.485948
2547.893265,3849.070898,-11103.089130,0.000000
2547.893593,3182.885551,-10658.965565,0.000000
2547.893921,3034.844362,-9030.512492,229.828649
2547.894249,2590.720797,-9252.574275,766.095498
2547.894577,1480.411884,-10066.800811,306.438199
2547.894905,148.041188,-10288.862594,612.876398
2547.895232,-740.205942,-8586.388927,-383.047749
2547.895560,-370.102971,-8882.471304,-1302.362347
2547.895888,-1184.329507,-10807.006753,-536.266849
2547.896216,-1998.556043,-10140.821405,153.219100
2547.896544,-2812.782580,-10807.006753,306.438199
2547.896872,-3849.070898,-11325.150913,-536.266849
2547.897200,-4367.215058,-10214.842000,-2068.457845
2547.897528,-6661.853478,-7994.224174,-995.924147
2547.897856,-5921.647536,-7846.182985,-306.438199
2547.898183,-4737.318029,-8808.450710,-766.095498
2547.898511,-2516.700203,-9474.636058,-383.047749
2547.898839,-1258.350101,-9474.636058,76.609550
2547.899167,-740.205942,-9918.759623,-229.828649
2547.899495,-2146.597232,-9548.656652,-383.047749
2547.899823,-3330.926739,-9474.636058,-229.828649
2547.900151,-3330.926739,-9474.636058,-1225.752797
2547.900479,-1924.535449,-8734.430116,-1685.410096
2547.900807,814.226536,-9548.656652,-995.924147
2547.901134,2294.638420,-11103.089130,612.876398
2547.901462,1258.350101,-11399.171507,1991.848295
2547.901790,518.144159,-10362.883188,1378.971896
2547.902118,-1628.453072,-8808.450710,-1302.362347
2547.902446,-3330.926739,-7328.038826,-1838.629195
2547.902774,-2664.741391,-5995.668130,-1608.800546
2547.903102,1036.288319,-6661.853478,-842.705048
2547.903430,3627.009116,-8512.368333,229.828649
2547.903758,4959.379811,-10436.903782,1532.190996
2547.904085,4515.256246,-10881.027347,1378.971896
2547.904413,2812.782580,-11547.212695,383.047749
2547.904741,1184.329507,-11177.109724,-1378.971896
2547.905069,962.267725,-10732.986159,-3217.601092
2547.905397,1480.411884,-10436.903782,-2987.772442
2547.905725,3182.885551,-11103.089130,-1608.800546
2547.906053,5699.585753,-11917.315666,766.095498
2547.906381,4737.318029,-10955.047942,3370.820191
2547.906709,2368.659014,-8364.327145,3753.867940
2547.907036,888.247130,-9104.533087,-1762.019645
2547.907364,0.000000,-9252.574275,-3217.601092
2547.907692,740.205942,-7550.100608,-3064.381992
2547.908020,3034.844362,-8068.244768,-459.657299
2547.908348,6365.771101,-10140.821405,2604.724693
2547.908676,7550.100608,-11103.089130,3064.381992
2547.909004,5625.565159,-12435.459826,4213.525239
2547.909332,1998.556043,-13915.871710,1149.143247
2547.909660,-370.102971,-12361.439231,-2221.676944
2547.909987,-1998.556043,-9992.780217,-3677.258390
2547.910315,-2738.761985,-8586.388927,-1915.238745
2547.910643,-296.082377,-8290.306550,459.657299
2547.910971,1998.556043,-8142.265362,2068.457845
2547.911299,2220.617826,-9252.574275,1532.190996
2547.911627,814.226536,-8290.306550,1378.971896
2547.911955,74.020594,-8512.368333,-306.438199
2547.912283,-2294.638420,-7772.162391,-459.657299
2547.912611,-1702.473667,-6957.935855,-306.438199
2547.912938,814.226536,-8216.285956,-306.438199
2547.913266,2812.782580,-10807.006753,1685.410096
2547.913594,2146.597232,-11621.233289,2604.724693
2547.913922,74.020594,-12583.501014,1302.362347
2547.914250,-3478.967927,-12509.480420,-612.876398
2547.914578,-6439.791695,-10955.047942,-3294.210641
2547.914906,-8068.244768,-8734.430116,-4443.353888
2547.915234,-7031.956449,-7179.997637,-3064.381992
2547.915562,-3849.070898,-6365.771101,-383.047749
2547.915889,-888.247130,-7698.141797,1378.971896
2547.916217,-592.164754,-8364.327145,2911.162892
2547.916545,-444.123565,-8216.285956,1838.629195
2547.916873,-1850.514855,-7994.224174,-306.438199
2547.917201,-3034.844362,-9400.615463,-1915.238745
2547.917529,-2146.597232,-10510.924376,-2298.286494
2547.917857,-518.144159,-10066.800811,-1225.752797
2547.918185,1628.453072,-11917.315666,-229.828649
2547.918513,1554.432478,-12509.480420,536.266849
2547.918840,0.000000,-13397.727550,-229.828649
2547.919168,-2294.638420,-12657.521608,-1608.800546
2547.919496,-3849.070898,-9992.780217,-3064.381992
2547.919824,-4145.153275,-7994.224174,-3294.210641
2547.920152,-1998.556043,-6513.812290,-1532.190996
2547.920480,1850.514855,-6439.791695,1149.143247
2547.920808,4663.297435,-6957.935855,4136.915689
2547.921136,4663.297435,-8068.244768,2834.553343
2547.921464,3404.947333,-9030.512492,1149.143247
2547.921791,1258.350101,-11029.068536,-919.314598
2547.922119,222.061783,-10881.027347,-2374.896044
2547.922447,1406.391290,-10362.883188,-2834.553343
2547.922775,3552.988522,-12139.377449,-1378.971896
2547.923103,5403.503377,-12213.398043,766.095498
2547.923431,5625.565159,-12361.439231,919.314598
2547.923759,3627.009116,-12805.562797,1455.581446
2547.924087,1110.308913,-10584.944971,536.266849
2547.924415,-1184.329507,-7920.203579,-995.924147
2547.924742,-1702.473667,-6291.750507,-766.095498
2547.925070,0.000000,-4737.318029,229.828649
2547.925398,3627.009116,-6365.771101,2068.457845
2547.925726,4737.318029,-7031.956449,3064.381992
2547.926054,4071.132681,-9474.636058,2374.896044
2547.926382,2738.761985,-11251.130318,459.657299
2547.926710,0.000000,-11473.192101,-1378.971896
2547.927038,-1258.350101,-11695.253884,-3064.381992
2547.927366,444.123565,-11547.212695,-3064.381992
2547.927694,1850.514855,-11695.253884,-1838.629195
2547.928021,3627.009116,-12361.439231,536.266849
2547.928349,2812.782580,-11251.130318,2374.896044
2547.928677,888.247130,-10658.965565,2221.676944
2547.929005,-1332.370696,-9474.636058,536.266849
2547.929333,-3997.112087,-7476.080014,-1302.362347
2547.929661,-4293.194464,-5551.544565,-1915.238745
2547.929989,-1924.535449,-5921.647536,-995.924147
2547.930317,592.164754,-7476.080014,1532.190996
2547.930645,2738.761985,-9178.553681,2451.505594
2547.930972,2220.617826,-10362.883188,1915.238745
2547.931300,296.082377,-11843.295072,459.657299
2547.931628,-1850.514855,-11251.130318,-1838.629195
2547.931956,-2960.823768,-11103.089130,-5362.668486
2547.932283,-3701.029710,-10510.924376,-3983.696590
2547.932611,-1998.556043,-10362.883188,-1762.019645
2547.932939,1110.308913,-10510.924376,0.000000
2547.933267,370.102971,-10436.903782,1838.629195
2547.933595,-1110.308913,-9918.759623,1302.362347
2547.933922,-2442.679609,-8808.450710,-1378.971896
2547.934250,-4219.173869,-7624.121203,-2374.896044
2547.934578,-4737.318029,-6365.771101,-689.485948
2547.934906,-1110.308913,-7105.977043,229.828649
2547.935234,1702.473667,-9030.512492,1838.629195
2547.935561,2294.638420,-10066.800811,2757.943793
2547.935889,1480.411884,-10362.883188,1838.629195
2547.936217,-1332.370696,-10732.986159,-459.657299
2547.936545,-3923.091493,-10955.047942,-2604.724693
2547.936872,-4219.173869,-11103.089130,-4596.572988
2547.937200,-3330.926739,-10658.965565,-4136.915689
2547.937528,-370.102971,-11103.089130,-1838.629195
2547.937856,2886.803174,-10510.924376,919.314598
2547.938184,2960.823768,-10436.903782,2298.286494
2547.938511,1036.288319,-10066.800811,2528.115143
2547.938839,0.000000,-9252.574275,306.438199
