#time,accel_x,accel_y,accel_z
3305.258859,296.082377,-9400.615463,383.047749
3305.259187,0.000000,-8660.409521,612.876398
3305.259515,0.000000,-8660.409521,153.219100
3305.259842,-148.041188,-9104.533087,0.000000
3305.260170,-148.041188,-9474.636058,-306.438199
3305.260498,74.020594,-9770.718434,-383.047749
3305.260826,222.061783,-10066.800811,-459.657299
3305.261153,814.226536,-10436.903782,-842.705048
3305.261481,666.185348,-9474.636058,306.438199
3305.261809,888.247130,-9844.739029,0.000000
3305.262136,666.185348,-9770.718434,-306.438199
3305.262464,296.082377,-9770.718434,-229.828649
3305.262792,0.000000,-9474.636058,-536.266849
3305.263120,-222.061783,-9474.636058,-536.266849
3305.263447,-518.144159,-9400.615463,-689.485948
3305.263775,296.082377,-10658.965565,-689.485948
3305.264103,148.041188,-10214.842000,-766.095498
3305.264430,0.000000,-10658.965565,-536.266849
3305.264758,444.123565,-10436.903782,-995.924147
3305.265086,814.226536,-10436.903782,-306.438199
3305.265414,740.205942,-10288.862594,0.000000
3305.265741,740.205942,-9696.697840,0.000000
3305.266069,74.020594,-9474.636058,0.000000
3305.266397,444.123565,-9548.656652,0.000000
3305.266725,0.000000,-9326.594869,0.000000
3305.267052,0.000000,-9252.574275,-306.438199
3305.267380,0.000000,-9474.636058,-306.438199
3305.267708,74.020594,-9548.656652,-612.876398
3305.268035,518.144159,-9474.636058,-306.438199
3305.268363,518.144159,-9400.615463,0.000000
3305.268691,962.267725,-9918.759623,0.000000
3305.269019,888.247130,-9770.718434,-229.828649
3305.269346,888.247130,-9622.677246,76.609550
3305.269674,666.185348,-9252.574275,229.828649
3305.270002,444.123565,-9252.574275,76.609550
3305.270329,0.000000,-8956.491898,153.219100
3305.270657,-518.144159,-8068.244768,0.000000
3305.270985,0.000000,-9252.574275,-306.438199
3305.271313,0.000000,-9400.615463,-383.047749
3305.271640,148.041188,-9696.697840,-689.485948
3305.271968,444.123565,-10807.006753,-306.438199
3305.272296,666.185348,-10732.986159,-459.657299
3305.272624,962.267725,-10362.883188,0.000000
3305.272951,814.226536,-9844.739029,-459.657299
3305.273279,814.226536,-9992.780217,0.000000
3305.273607,1110.308913,-9326.594869,0.000000
3305.273934,592.164754,-9252.574275,153.219100
3305.274262,1036.288319,-8808.450710,0.000000
3305.274590,1776.494261,-8882.471304,-383.047749
3305.274918,2220.617826,-8586.388927,-536.266849
3305.275245,3108.864956,-9252.574275,-612.876398
3305.275573,4811.338623,-10140.821405,-536.266849
3305.275901,6143.709319,-10288.862594,-306.438199
3305.276228,7105.977043,-10362.883188,0.000000
3305.276556,7550.100608,-9992.780217,0.000000
3305.276884,7772.162391,-10140.821405,0.000000
3305.277212,7624.121203,-10066.800811,383.047749
3305.277539,7328.038826,-9104.533087,919.314598
3305.277867,8438.347739,-8438.347739,-229.828649
3305.278195,9252.574275,-8438.347739,-153.219100
3305.278522,9474.636058,-8512.368333,153.219100
3305.278850,10658.965565,-8734.430116,0.000000
3305.279178,11769.274478,-9474.636058,0.000000
3305.279506,12361.439231,-9992.780217,0.000000
3305.279833,12287.418637,-9918.759623,229.828649
3305.280161,11769.274478,-9696.697840,612.876398
3305.280489,12879.583391,-9474.636058,229.828649
3305.280817,13619.789333,-9918.759623,0.000000
3305.281144,14508.036463,-10732.986159,383.047749
3305.281472,14952.160028,-9992.780217,995.924147
3305.281800,15174.221811,-8660.409521,229.828649
3305.282127,14211.954086,-8364.327145,-306.438199
3305.282455,13841.851115,-8660.409521,0.000000
3305.282783,13619.789333,-8956.491898,0.000000
3305.283111,13619.789333,-10214.842000,0.000000
3305.283438,13619.789333,-10807.006753,306.438199
3305.283766,13767.830521,-10362.883188,766.095498
3305.284094,13323.706956,-9548.656652,1072.533697
3305.284421,13027.624579,-9622.677246,153.219100
3305.284749,12139.377449,-9252.574275,1302.362347
3305.285077,11251.130318,-9622.677246,0.000000
3305.285405,10214.842000,-9622.677246,0.000000
3305.285732,9696.697840,-9844.739029,-229.828649
3305.286060,7179.997637,-8808.450710,383.047749
3305.286388,6883.915261,-8142.265362,153.219100
3305.286716,7994.224174,-8734.430116,-842.705048
3305.287043,9696.697840,-10510.924376,-1378.971896
3305.287371,9844.739029,-11695.253884,0.000000
3305.287699,9548.656652,-11547.212695,842.705048
3305.288026,8512.368333,-9474.636058,766.095498
3305.288354,8290.306550,-7994.224174,383.047749
3305.288682,8216.285956,-8290.306550,612.876398
3305.289010,8586.388927,-9030.512492,2298.286494
3305.289337,8216.285956,-10214.842000,689.485948
3305.289665,8216.285956,-10140.821405,229.828649
3305.289993,7772.162391,-8438.347739,-689.485948
3305.290320,6957.935855,-9474.636058,-459.657299
3305.290648,6365.771101,-10881.027347,536.266849
3305.290976,7179.997637,-10584.944971,-612.876398
3305.291304,9030.512492,-9474.636058,-2451.505594
3305.291631,9844.739029,-8956.491898,-766.095498
3305.291959,9474.636058,-8808.450710,612.876398
3305.292287,6661.853478,-7698.141797,2604.724693
3305.292615,6143.709319,-7105.977043,2145.067394
3305.292942,8142.265362,-7994.224174,-689.485948
3305.293270,9992.780217,-10214.842000,-2451.505594
3305.293598,10066.800811,-10288.862594,-1378.971896
3305.293925,10066.800811,-10362.883188,383.047749
3305.294253,10066.800811,-11177.109724,0.000000
3305.294581,9622.677246,-11399.171507,-536.266849
3305.294909,8216.285956,-9400.615463,-689.485948
3305.295236,8586.388927,-8808.450710,-459.657299
3305.295564,10510.924376,-9400.615463,-766.095498
3305.295892,11769.274478,-9326.594869,1302.362347
3305.296219,9992.780217,-9696.697840,2221.676944
3305.296547,9622.677246,-8586.388927,2068.457845
3305.296875,10214.842000,-6587.832884,0.000000
3305.297203,9770.718434,-8438.347739,-1072.533697
3305.297530,10584.944971,-11177.109724,-919.314598
3305.297858,13175.665768,-11103.089130,-1225.752797
3305.298186,11547.212695,-9548.656652,-536.266849
3305.298514,8956.491898,-11325.150913,1685.410096
3305.298841,7994.224174,-11177.109724,1915.238745
3305.299169,8512.368333,-10584.944971,-153.219100
3305.299497,6735.874072,-9992.780217,-1072.533697
3305.299824,6439.791695,-9030.512492,-1532.190996
3305.300152,6217.729913,-8586.388927,-229.828649
3305.300480,5181.441594,-9474.636058,2068.457845
3305.300808,4885.359217,-7105.977043,2145.067394
3305.301135,3775.050304,-5995.668130,76.609550
3305.301463,2072.576638,-9326.594869,306.438199
3305.301791,4811.338623,-10658.965565,-612.876398
3305.302118,6513.812290,-8734.430116,-2298.286494
3305.302446,4589.276840,-10436.903782,383.047749
3305.302774,6143.709319,-11843.295072,1608.800546
3305.303102,7179.997637,-11251.130318,-229.828649
3305.303429,5107.421000,-12731.542202,536.266849
3305.303757,4811.338623,-12435.459826,-306.438199
3305.304085,2368.659014,-11695.253884,-919.314598
3305.304413,666.185348,-10881.027347,-612.876398
3305.304740,-1184.329507,-9252.574275,-612.876398
3305.305068,-3108.864956,-7624.121203,76.609550
3305.305396,-4441.235652,-6957.935855,1302.362347
3305.305723,-3923.091493,-10066.800811,1915.238745
3305.306051,-3108.864956,-8956.491898,536.266849
3305.306379,-3404.947333,-6661.853478,-766.095498
3305.306707,-4737.318029,-8512.368333,229.828649
3305.307034,-4811.338623,-9178.553681,-306.438199
3305.307362,-5551.544565,-9992.780217,-995.924147
3305.307690,-3849.070898,-9548.656652,-1225.752797
3305.308017,-3034.844362,-9548.656652,-2451.505594
3305.308345,-2516.700203,-12287.418637,-919.314598
3305.308673,-444.123565,-11695.253884,-766.095498
3305.309001,0.000000,-11695.253884,76.609550
3305.309328,-222.061783,-9770.718434,919.314598
3305.309656,-962.267725,-7772.162391,536.266849
3305.309984,-1702.473667,-8290.306550,383.047749
3305.310312,-814.226536,-6661.853478,153.219100
3305.310639,74.020594,-7179.997637,229.828649
3305.310967,592.164754,-6513.812290,0.000000
3305.311295,0.000000,-7550.100608,995.924147
3305.311622,814.226536,-10140.821405,0.000000
3305.311950,222.061783,-10658.965565,-2451.505594
3305.312278,74.020594,-13101.645173,-3370.820191
3305.312606,3849.070898,-12065.356855,-4673.182538
3305.312933,3552.988522,-11917.315666,-2987.772442
3305.313261,1998.556043,-13989.892304,1072.533697
3305.313589,2146.597232,-12583.501014,2374.896044
3305.313916,1998.556043,-9992.780217,153.219100
3305.314244,-148.041188,-7920.203579,-1915.238745
3305.314572,-2072.576638,-8438.347739,-1915.238745
3305.314900,-1924.535449,-7328.038826,-1378.971896
3305.315227,-962.267725,-6957.935855,-995.924147
3305.315555,666.185348,-8586.388927,-306.438199
3305.315883,3849.070898,-7920.203579,0.000000
3305.316210,4885.359217,-9696.697840,2068.457845
3305.316538,5847.626942,-11991.336260,1838.629195
3305.316866,5255.462188,-11547.212695,-306.438199
3305.317194,4367.215058,-12139.377449,-689.485948
3305.317521,3627.009116,-11621.233289,0.000000
3305.317849,2812.782580,-11843.295072,1149.143247
3305.318177,3256.906145,-9400.615463,1991.848295
3305.318505,666.185348,-6957.935855,1915.238745
3305.318832,-444.123565,-9104.533087,1072.533697
