#time,accel_x,accel_y,accel_z
2918.925414,148.041188,-9474.636058,-842.705048
2918.925741,148.041188,-10140.821405,-919.314598
2918.926069,0.000000,-9918.759623,-689.485948
2918.926396,814.226536,-10732.986159,-842.705048
2918.926724,518.144159,-10807.006753,-459.657299
2918.927051,592.164754,-10436.903782,-459.657299
2918.927379,518.144159,-10066.800811,-306.438199
2918.927706,0.000000,-9918.759623,76.609550
2918.928034,0.000000,-9622.677246,-919.314598
2918.928361,0.000000,-10066.800811,-842.705048
2918.928688,-148.041188,-9844.739029,-689.485948
2918.929016,0.000000,-9918.759623,-459.657299
2918.929343,0.000000,-10140.821405,-459.657299
2918.929671,296.082377,-9992.780217,-306.438199
2918.929998,148.041188,-9770.718434,76.609550
2918.930326,1036.288319,-9696.697840,-383.047749
2918.930653,370.102971,-9030.512492,383.047749
2918.930981,370.102971,-9252.574275,153.219100
2918.931308,518.144159,-9252.574275,229.828649
2918.931636,0.000000,-9030.512492,153.219100
2918.931963,0.000000,-8216.285956,0.000000
2918.932291,0.000000,-9030.512492,0.000000
2918.932618,0.000000,-8956.491898,-229.828649
2918.932945,74.020594,-9252.574275,-459.657299
2918.933273,148.041188,-9474.636058,0.000000
2918.933600,444.123565,-9474.636058,0.000000
2918.933928,518.144159,-9696.697840,229.828649
2918.934255,740.205942,-10140.821405,919.314598
2918.934583,666.185348,-9770.718434,536.266849
2918.934910,444.123565,-9326.594869,766.095498
2918.935238,740.205942,-9474.636058,0.000000
2918.935565,148.041188,-9474.636058,0.000000
2918.935893,0.000000,-9474.636058,-383.047749
2918.936220,0.000000,-9548.656652,-689.485948
2918.936547,370.102971,-9918.759623,-612.876398
2918.936875,444.123565,-10214.842000,-612.876398
2918.937202,740.205942,-10066.800811,-995.924147
2918.937530,518.144159,-10436.903782,-306.438199
2918.937857,740.205942,-10732.986159,-459.657299
2918.938185,740.205942,-10436.903782,-689.485948
2918.938512,1036.288319,-9548.656652,-689.485948
2918.938840,1258.350101,-9548.656652,-459.657299
2918.939167,1554.432478,-9326.594869,-153.219100
2918.939495,2220.617826,-9178.553681,0.000000
2918.939822,3404.947333,-8512.368333,-306.438199
2918.940150,3849.070898,-9178.553681,-919.314598
2918.940477,4959.379811,-10140.821405,-459.657299
2918.940804,6217.729913,-9844.739029,-229.828649
2918.941132,7179.997637,-9770.718434,-536.266849
2918.941459,8142.265362,-10288.862594,153.219100
2918.941787,8808.450710,-10214.842000,306.438199
2918.942114,8660.409521,-10362.883188,919.314598
2918.942442,7994.224174,-9548.656652,1225.752797
2918.942769,8290.306550,-8586.388927,383.047749
2918.943097,8364.327145,-8290.306550,0.000000
2918.943424,8586.388927,-8290.306550,153.219100
2918.943752,9622.677246,-8438.347739,0.000000
2918.944079,9992.780217,-8290.306550,-306.438199
2918.944406,11103.089130,-9918.759623,-229.828649
2918.944734,11029.068536,-9844.739029,0.000000
2918.945061,10436.903782,-9770.718434,229.828649
2918.945389,10881.027347,-9548.656652,76.609550
2918.945716,12213.398043,-9104.533087,76.609550
2918.946044,13545.768739,-10214.842000,459.657299
2918.946371,14285.974681,-11029.068536,1608.800546
2918.946699,15618.345376,-9622.677246,612.876398
2918.947026,14508.036463,-8438.347739,536.266849
2918.947354,13323.706956,-9178.553681,0.000000
2918.947681,12435.459826,-9844.739029,0.000000
2918.948009,12361.439231,-9622.677246,-689.485948
2918.948336,12879.583391,-10288.862594,0.000000
2918.948663,13397.727550,-11843.295072,689.485948
2918.948991,13989.892304,-10362.883188,766.095498
2918.949318,12731.542202,-9400.615463,1762.019645
2918.949646,11991.336260,-9474.636058,1378.971896
2918.949973,11473.192101,-9474.636058,0.000000
2918.950301,10658.965565,-10436.903782,-689.485948
2918.950628,9992.780217,-10510.924376,-689.485948
2918.950956,8142.265362,-9474.636058,0.000000
2918.951283,6883.915261,-7920.203579,1149.143247
2918.951611,6661.853478,-8956.491898,0.000000
2918.951938,7254.018232,-10066.800811,-995.924147
2918.952265,7328.038826,-11251.130318,-383.047749
2918.952593,6957.935855,-11843.295072,229.828649
2918.952920,5625.565159,-10807.006753,919.314598
2918.953248,3552.988522,-8438.347739,1225.752797
2918.953575,2072.576638,-7402.059420,1149.143247
2918.953903,1924.535449,-6439.791695,612.876398
2918.954230,2738.761985,-8512.368333,306.438199
2918.954558,2886.803174,-10510.924376,919.314598
2918.954885,2516.700203,-9326.594869,383.047749
2918.955213,2146.597232,-6809.894666,-842.705048
2918.955540,148.041188,-8216.285956,-1685.410096
2918.955868,0.000000,-11029.068536,-1532.190996
2918.956195,1998.556043,-12139.377449,-1915.238745
2918.956522,3849.070898,-11695.253884,-1455.581446
2918.956850,5033.400406,-9844.739029,-383.047749
2918.957177,4737.318029,-9326.594869,1149.143247
2918.957505,1258.350101,-10436.903782,3370.820191
2918.957832,-1776.494261,-9844.739029,3140.991542
2918.958160,-2146.597232,-9178.553681,-1532.190996
2918.958487,-1258.350101,-8438.347739,-4213.525239
2918.958815,-444.123565,-8438.347739,-2911.162892
2918.959142,-1110.308913,-9030.512492,383.047749
2918.959470,-2368.659014,-9326.594869,1838.629195
2918.959797,-1554.432478,-9178.553681,0.000000
2918.960124,814.226536,-10140.821405,-2681.334243
2918.960452,-592.164754,-10510.924376,-2834.553343
2918.960779,-444.123565,-10066.800811,-919.314598
2918.961107,1480.411884,-9918.759623,-306.438199
2918.961434,2664.741391,-11177.109724,-383.047749
2918.961762,2442.679609,-12139.377449,76.609550
2918.962089,1184.329507,-10288.862594,306.438199
2918.962417,370.102971,-8882.471304,229.828649
2918.962744,1036.288319,-8734.430116,-995.924147
2918.963072,1480.411884,-9844.739029,-2221.676944
2918.963399,518.144159,-9696.697840,-383.047749
2918.963727,0.000000,-7031.956449,842.705048
2918.964054,1036.288319,-6365.771101,306.438199
2918.964381,3404.947333,-9326.594869,459.657299
2918.964709,5107.421000,-11251.130318,842.705048
2918.965036,5033.400406,-9326.594869,612.876398
2918.965364,3330.926739,-9252.574275,842.705048
2918.965691,3256.906145,-10955.047942,0.000000
2918.966019,3627.009116,-12361.439231,-536.266849
2918.966346,1480.411884,-10732.986159,-153.219100
2918.966674,74.020594,-8364.327145,-689.485948
2918.967001,1258.350101,-8290.306550,-1302.362347
2918.967329,1628.453072,-11103.089130,-306.438199
2918.967656,740.205942,-10807.006753,1532.190996
2918.967983,962.267725,-7994.224174,1149.143247
2918.968311,592.164754,-7031.956449,76.609550
2918.968638,1258.350101,-9474.636058,-459.657299
2918.968966,962.267725,-10658.965565,0.000000
2918.969293,1110.308913,-10510.924376,229.828649
2918.969621,1554.432478,-9992.780217,0.000000
2918.969948,1332.370696,-11917.315666,-383.047749
2918.970276,296.082377,-13175.665768,0.000000
2918.970603,-1036.288319,-11695.253884,0.000000
2918.970931,-1628.453072,-9844.739029,-1378.971896
2918.971258,-2220.617826,-10510.924376,-3217.601092
2918.971586,-2812.782580,-11473.192101,-1302.362347
2918.971913,-2442.679609,-9178.553681,383.047749
2918.972240,-1850.514855,-5255.462188,1378.971896
2918.972568,-888.247130,-5551.544565,919.314598
2918.972895,-666.185348,-9400.615463,1149.143247
2918.973223,-1258.350101,-10510.924376,2451.505594
2918.973550,-740.205942,-8068.244768,1072.533697
2918.973878,-296.082377,-7254.018232,-995.924147
2918.974205,0.000000,-11399.171507,-1072.533697
2918.974533,-962.267725,-13619.789333,306.438199
2918.974860,-1110.308913,-11325.150913,76.609550
2918.975188,-592.164754,-9400.615463,-1455.581446
2918.975515,-370.102971,-11251.130318,-1762.019645
2918.975842,-1480.411884,-11547.212695,0.000000
2918.976170,-2368.659014,-8364.327145,1378.971896
2918.976497,-2072.576638,-5773.606348,0.000000
2918.976825,-2664.741391,-6735.874072,-1225.752797
2918.977152,-2368.659014,-9030.512492,-459.657299
2918.977480,-1554.432478,-7772.162391,1225.752797
2918.977807,0.000000,-5699.585753,842.705048
2918.978135,888.247130,-8142.265362,-766.095498
2918.978462,518.144159,-13027.624579,-1915.238745
2918.978790,74.020594,-13767.830521,-1378.971896
2918.979117,1776.494261,-11177.109724,-2451.505594
2918.979445,2220.617826,-11399.171507,-2681.334243
2918.979772,1554.432478,-14359.995275,-1915.238745
2918.980099,1036.288319,-13323.706956,-1072.533697
2918.980427,1554.432478,-9474.636058,-842.705048
2918.980754,962.267725,-7624.121203,-383.047749
2918.981082,1110.308913,-9474.636058,-383.047749
2918.981409,1258.350101,-9548.656652,383.047749
2918.981737,1110.308913,-7772.162391,919.314598
2918.982064,1406.391290,-6217.729913,0.000000
