#time,accel_x,accel_y,accel_z
3219.367085,0.000000,-9030.512492,0.000000
3219.367413,0.000000,-8512.368333,-229.828649
3219.367741,-592.164754,-8956.491898,-689.485948
3219.368068,-370.102971,-9400.615463,-919.314598
3219.368396,148.041188,-10140.821405,-689.485948
3219.368724,444.123565,-10658.965565,-459.657299
3219.369052,444.123565,-10436.903782,-306.438199
3219.369379,888.247130,-10510.924376,-383.047749
3219.369707,592.164754,-9696.697840,0.000000
3219.370035,740.205942,-9918.759623,-383.047749
3219.370362,740.205942,-9474.636058,-153.219100
3219.370690,222.061783,-9622.677246,-153.219100
3219.371018,0.000000,-9474.636058,0.000000
3219.371346,-148.041188,-9548.656652,-153.219100
3219.371673,0.000000,-9622.677246,-612.876398
3219.372001,74.020594,-9844.739029,-536.266849
3219.372329,222.061783,-10214.842000,-1149.143247
3219.372656,888.247130,-10510.924376,-766.095498
3219.372984,666.185348,-10362.883188,0.000000
3219.373312,518.144159,-9844.739029,0.000000
3219.373640,444.123565,-9474.636058,0.000000
3219.373967,814.226536,-9400.615463,689.485948
3219.374295,370.102971,-8808.450710,0.000000
3219.374623,74.020594,-8808.450710,0.000000
3219.374950,0.000000,-9030.512492,0.000000
3219.375278,0.000000,-9030.512492,0.000000
3219.375606,74.020594,-9474.636058,-229.828649
3219.375934,222.061783,-9622.677246,-306.438199
3219.376261,518.144159,-9918.759623,0.000000
3219.376589,1036.288319,-9918.759623,0.000000
3219.376917,1036.288319,-10436.903782,-153.219100
3219.377245,444.123565,-9918.759623,0.000000
3219.377572,444.123565,-9548.656652,0.000000
3219.377900,222.061783,-9326.594869,0.000000
3219.378228,148.041188,-9104.533087,-306.438199
3219.378555,0.000000,-9030.512492,-229.828649
3219.378883,-222.061783,-9030.512492,-153.219100
3219.379211,0.000000,-9474.636058,-919.314598
3219.379539,296.082377,-9918.759623,-459.657299
3219.379866,518.144159,-10436.903782,-842.705048
3219.380194,888.247130,-10510.924376,-459.657299
3219.380522,962.267725,-9992.780217,-383.047749
3219.380849,1406.391290,-10066.800811,-612.876398
3219.381177,1776.494261,-9844.739029,76.609550
3219.381505,2072.576638,-9178.553681,0.000000
3219.381833,2220.617826,-8512.368333,76.609550
3219.382160,3182.885551,-8734.430116,-536.266849
3219.382488,3775.050304,-9918.759623,-459.657299
3219.382816,4959.379811,-9844.739029,-459.657299
3219.383143,6069.688724,-9992.780217,-995.924147
3219.383471,6809.894666,-10362.883188,-766.095498
3219.383799,7550.100608,-10955.047942,0.000000
3219.384127,8142.265362,-10436.903782,76.609550
3219.384454,7772.162391,-10288.862594,766.095498
3219.384782,8882.471304,-9326.594869,306.438199
3219.385110,9622.677246,-8734.430116,0.000000
3219.385437,9696.697840,-8512.368333,766.095498
3219.385765,10436.903782,-8438.347739,919.314598
3219.386093,11103.089130,-7994.224174,459.657299
3219.386421,11695.253884,-8956.491898,-306.438199
3219.386748,11843.295072,-9622.677246,306.438199
3219.387076,11547.212695,-9474.636058,76.609550
3219.387404,11621.233289,-9474.636058,229.828649
3219.387732,13471.748144,-10658.965565,459.657299
3219.388059,14137.933492,-10362.883188,229.828649
3219.388387,14804.118840,-10584.944971,1225.752797
3219.388715,15322.262999,-9622.677246,2145.067394
3219.389042,15470.304188,-8660.409521,766.095498
3219.389370,14211.954086,-8586.388927,383.047749
3219.389698,13249.686362,-8956.491898,459.657299
3219.390026,13101.645173,-9326.594869,536.266849
3219.390353,12879.583391,-9474.636058,383.047749
3219.390681,13693.809927,-10436.903782,306.438199
3219.391009,12953.603985,-9918.759623,0.000000
3219.391336,13249.686362,-10436.903782,612.876398
3219.391664,12879.583391,-10066.800811,1225.752797
3219.391992,12065.356855,-9474.636058,689.485948
3219.392320,11177.109724,-9770.718434,0.000000
3219.392647,10436.903782,-10436.903782,-612.876398
3219.392975,8808.450710,-9474.636058,-612.876398
3219.393303,8216.285956,-7402.059420,459.657299
3219.393630,7994.224174,-8438.347739,-229.828649
3219.393958,9178.553681,-9992.780217,-612.876398
3219.394286,9178.553681,-10881.027347,-536.266849
3219.394614,9326.594869,-11843.295072,0.000000
3219.394941,8734.430116,-11621.233289,0.000000
3219.395269,7624.121203,-9030.512492,306.438199
3219.395597,8734.430116,-8142.265362,0.000000
3219.395924,8808.450710,-8956.491898,1072.533697
3219.396252,8734.430116,-9770.718434,1378.971896
3219.396580,8290.306550,-10881.027347,1149.143247
3219.396908,7550.100608,-8734.430116,229.828649
3219.397235,7105.977043,-7698.141797,-1072.533697
3219.397563,6069.688724,-9770.718434,-766.095498
3219.397891,5995.668130,-10288.862594,-229.828649
3219.398218,8290.306550,-9400.615463,-1225.752797
3219.398546,9992.780217,-9548.656652,-1225.752797
3219.398874,9474.636058,-10732.986159,153.219100
3219.399202,7179.997637,-9548.656652,1302.362347
3219.399529,5477.523971,-7031.956449,1532.190996
3219.399857,6661.853478,-7105.977043,0.000000
3219.400185,9918.759623,-10140.821405,-1608.800546
3219.400513,9992.780217,-10732.986159,-536.266849
3219.400840,8808.450710,-9770.718434,536.266849
3219.401168,8512.368333,-10584.944971,383.047749
3219.401496,7994.224174,-11769.274478,-766.095498
3219.401823,7031.956449,-10362.883188,-842.705048
3219.402151,5625.565159,-7698.141797,-766.095498
3219.402479,6439.791695,-8216.285956,-1378.971896
3219.402807,7402.059420,-9696.697840,0.000000
3219.403134,7328.038826,-10066.800811,1685.410096
3219.403462,5699.585753,-9844.739029,2834.553343
3219.403790,5699.585753,-8216.285956,1532.190996
3219.404117,4441.235652,-6809.894666,-919.314598
3219.404445,3701.029710,-8364.327145,-1608.800546
3219.404773,5847.626942,-10214.842000,-2451.505594
3219.405101,7698.141797,-9252.574275,-1608.800546
3219.405428,6513.812290,-9622.677246,919.314598
3219.405756,5477.523971,-11251.130318,2145.067394
3219.406084,7550.100608,-10807.006753,229.828649
3219.406411,9252.574275,-9844.739029,-1838.629195
3219.406739,7698.141797,-11695.253884,-306.438199
3219.407067,7920.203579,-10732.986159,-766.095498
3219.407395,9030.512492,-10214.842000,766.095498
3219.407722,6883.915261,-11325.150913,2987.772442
3219.408050,4589.276840,-8660.409521,2221.676944
3219.408378,2516.700203,-7031.956449,229.828649
3219.408705,0.000000,-9326.594869,536.266849
3219.409033,444.123565,-10362.883188,-1149.143247
3219.409361,148.041188,-9178.553681,-1991.848295
3219.409689,-1850.514855,-10807.006753,459.657299
3219.410016,-1480.411884,-9252.574275,536.266849
3219.410344,-444.123565,-8290.306550,-2145.067394
3219.410672,-2442.679609,-10214.842000,-536.266849
3219.411000,-962.267725,-11251.130318,-383.047749
3219.411327,814.226536,-9844.739029,-2604.724693
3219.411655,-1406.391290,-10658.965565,-1149.143247
3219.411983,-2516.700203,-10214.842000,1532.190996
3219.412310,-888.247130,-8660.409521,-229.828649
3219.412638,-2664.741391,-9696.697840,536.266849
3219.412966,-2590.720797,-11251.130318,689.485948
3219.413294,-1258.350101,-10510.924376,-1762.019645
3219.413621,-1924.535449,-9474.636058,76.609550
3219.413949,-370.102971,-9696.697840,1072.533697
3219.414277,-370.102971,-8586.388927,842.705048
3219.414604,-1702.473667,-7846.182985,1915.238745
3219.414932,-1554.432478,-7846.182985,766.095498
3219.415260,-2220.617826,-8586.388927,-612.876398
3219.415588,-2368.659014,-7476.080014,-1149.143247
3219.415915,-1776.494261,-8438.347739,-1455.581446
3219.416243,-2368.659014,-10362.883188,-612.876398
3219.416571,-2368.659014,-10881.027347,-153.219100
3219.416898,-1850.514855,-11177.109724,-995.924147
3219.417226,-1258.350101,-10436.903782,-766.095498
3219.417554,74.020594,-10362.883188,-1608.800546
3219.417882,-592.164754,-10066.800811,-536.266849
3219.418209,-666.185348,-9844.739029,1225.752797
3219.418537,-296.082377,-8808.450710,536.266849
3219.418865,-444.123565,-8882.471304,76.609550
3219.419192,444.123565,-8142.265362,-1302.362347
3219.419520,444.123565,-8808.450710,-1455.581446
3219.419848,-148.041188,-9622.677246,-919.314598
3219.420176,2368.659014,-11103.089130,-2757.943793
3219.420503,3478.967927,-12065.356855,-2451.505594
3219.420831,2886.803174,-11843.295072,-459.657299
3219.421159,3997.112087,-11399.171507,-689.485948
3219.421487,3775.050304,-12213.398043,383.047749
3219.421814,2294.638420,-12435.459826,766.095498
3219.422142,2220.617826,-10955.047942,-766.095498
3219.422470,1110.308913,-9104.533087,-1149.143247
3219.422797,962.267725,-7920.203579,0.000000
3219.423125,0.000000,-8660.409521,383.047749
3219.423453,-1480.411884,-7920.203579,842.705048
3219.423781,-740.205942,-9178.553681,-689.485948
3219.424108,592.164754,-10140.821405,-2834.553343
3219.424436,2072.576638,-9474.636058,-2221.676944
3219.424764,3701.029710,-9770.718434,-766.095498
