#time,accel_x,accel_y,accel_z
2870.556745,592.164754,-9622.677246,76.609550
2870.557072,444.123565,-9252.574275,0.000000
2870.557400,74.020594,-8882.471304,229.828649
2870.557727,74.020594,-8956.491898,76.609550
2870.558055,74.020594,-9104.533087,383.047749
2870.558383,-296.082377,-9252.574275,0.000000
2870.558710,148.041188,-9474.636058,229.828649
2870.559038,0.000000,-9400.615463,153.219100
2870.559365,518.144159,-9474.636058,536.266849
2870.559693,518.144159,-9474.636058,536.266849
2870.560021,518.144159,-9474.636058,459.657299
2870.560348,888.247130,-9252.574275,306.438199
2870.560676,148.041188,-9400.615463,459.657299
2870.561003,-518.144159,-9178.553681,-383.047749
2870.561331,0.000000,-9474.636058,-383.047749
2870.561658,0.000000,-9474.636058,-306.438199
2870.561986,0.000000,-9548.656652,-689.485948
2870.562314,0.000000,-9844.739029,-612.876398
2870.562641,444.123565,-9696.697840,-459.657299
2870.562969,666.185348,-10362.883188,-306.438199
2870.563296,666.185348,-10214.842000,-766.095498
2870.563624,740.205942,-10214.842000,0.000000
2870.563951,592.164754,-10214.842000,-383.047749
2870.564279,444.123565,-10066.800811,-383.047749
2870.564607,74.020594,-9622.677246,-459.657299
2870.564934,-518.144159,-9474.636058,-766.095498
2870.565262,0.000000,-9622.677246,-766.095498
2870.565589,0.000000,-9770.718434,-689.485948
2870.565917,0.000000,-9992.780217,-612.876398
2870.566245,0.000000,-10362.883188,-612.876398
2870.566572,222.061783,-10140.821405,-383.047749
2870.566900,370.102971,-10140.821405,0.000000
2870.567227,740.205942,-9474.636058,689.485948
2870.567555,592.164754,-9474.636058,1302.362347
2870.567882,666.185348,-9548.656652,229.828649
2870.568210,370.102971,-9474.636058,229.828649
2870.568538,74.020594,-9104.533087,0.000000
2870.568865,148.041188,-9104.533087,0.000000
2870.569193,0.000000,-9326.594869,0.000000
2870.569520,0.000000,-9104.533087,-306.438199
2870.569848,296.082377,-9474.636058,0.000000
2870.570176,1258.350101,-9104.533087,0.000000
2870.570503,1924.535449,-9326.594869,229.828649
2870.570831,2590.720797,-9474.636058,459.657299
2870.571158,3701.029710,-9178.553681,459.657299
2870.571486,4441.235652,-8956.491898,153.219100
2870.571813,4885.359217,-9400.615463,-383.047749
2870.572141,4737.318029,-9770.718434,-383.047749
2870.572469,5699.585753,-9252.574275,-306.438199
2870.572796,6365.771101,-9622.677246,-612.876398
2870.573124,7105.977043,-10658.965565,-459.657299
2870.573451,8142.265362,-11029.068536,-612.876398
2870.573779,8216.285956,-11029.068536,76.609550
2870.574106,8512.368333,-10362.883188,229.828649
2870.574434,9178.553681,-9104.533087,0.000000
2870.574762,9622.677246,-9252.574275,-229.828649
2870.575089,9696.697840,-9104.533087,459.657299
2870.575417,11103.089130,-8956.491898,-306.438199
2870.575744,11769.274478,-9474.636058,76.609550
2870.576072,11325.150913,-9770.718434,612.876398
2870.576400,11621.233289,-9696.697840,0.000000
2870.576727,10214.842000,-8882.471304,-536.266849
2870.577055,11103.089130,-10066.800811,-306.438199
2870.577382,12509.480420,-10732.986159,-383.047749
2870.577710,14211.954086,-10807.006753,76.609550
2870.578037,14878.139434,-10066.800811,1072.533697
2870.578365,15470.304188,-9400.615463,1225.752797
2870.578693,14137.933492,-8808.450710,1225.752797
2870.579020,13619.789333,-8586.388927,1378.971896
2870.579348,13249.686362,-8512.368333,229.828649
2870.579675,12583.501014,-9326.594869,459.657299
2870.580003,12287.418637,-9992.780217,229.828649
2870.580331,11103.089130,-9474.636058,689.485948
2870.580658,11695.253884,-7994.224174,536.266849
2870.580986,11029.068536,-8808.450710,459.657299
2870.581313,11769.274478,-10732.986159,459.657299
2870.581641,10066.800811,-11325.150913,919.314598
2870.581968,9178.553681,-9548.656652,766.095498
2870.582296,7550.100608,-8808.450710,-459.657299
2870.582624,5847.626942,-9622.677246,383.047749
2870.582951,4959.379811,-8438.347739,459.657299
2870.583279,4959.379811,-7846.182985,0.000000
2870.583606,5403.503377,-9770.718434,229.828649
2870.583934,5995.668130,-12509.480420,-612.876398
2870.584261,4293.194464,-12287.418637,-459.657299
2870.584589,2072.576638,-10362.883188,0.000000
2870.584917,1036.288319,-8216.285956,-919.314598
2870.585244,1036.288319,-8290.306550,-1149.143247
2870.585572,2294.638420,-8882.471304,-383.047749
2870.585899,3997.112087,-10436.903782,0.000000
2870.586227,3404.947333,-10732.986159,995.924147
2870.586555,2664.741391,-10288.862594,306.438199
2870.586882,1110.308913,-9252.574275,-536.266849
2870.587210,148.041188,-9104.533087,-1991.848295
2870.587537,148.041188,-10436.903782,-2221.676944
2870.587865,1184.329507,-11843.295072,-2374.896044
2870.588192,1554.432478,-10510.924376,-766.095498
2870.588520,2368.659014,-8808.450710,-229.828649
2870.588848,1332.370696,-8660.409521,766.095498
2870.589175,-1258.350101,-10362.883188,2068.457845
2870.589503,-3552.988522,-10436.903782,1302.362347
2870.589830,-2886.803174,-8882.471304,-1072.533697
2870.590158,-962.267725,-7105.977043,-2987.772442
2870.590485,-148.041188,-7624.121203,-1378.971896
2870.590813,-1924.535449,-8660.409521,536.266849
2870.591141,-1850.514855,-8882.471304,1838.629195
2870.591468,-740.205942,-9030.512492,-306.438199
2870.591796,740.205942,-9400.615463,-2604.724693
2870.592123,814.226536,-9696.697840,-2145.067394
2870.592451,888.247130,-9474.636058,-842.705048
2870.592779,962.267725,-9548.656652,153.219100
2870.593106,2294.638420,-11103.089130,0.000000
2870.593434,3552.988522,-10807.006753,-459.657299
2870.593761,3478.967927,-9474.636058,76.609550
2870.594089,2146.597232,-9326.594869,536.266849
2870.594416,1480.411884,-9474.636058,459.657299
2870.594744,2072.576638,-8660.409521,-842.705048
2870.595072,1850.514855,-8734.430116,-1072.533697
2870.595399,1036.288319,-8956.491898,0.000000
2870.595727,222.061783,-8438.347739,766.095498
2870.596054,1110.308913,-9844.739029,229.828649
2870.596382,2294.638420,-11325.150913,-766.095498
2870.596710,2590.720797,-12213.398043,-1838.629195
2870.597037,1406.391290,-11103.089130,-919.314598
2870.597365,888.247130,-10955.047942,-612.876398
2870.597692,1850.514855,-10658.965565,-919.314598
2870.598020,3701.029710,-11103.089130,-919.314598
2870.598347,1776.494261,-10140.821405,306.438199
2870.598675,0.000000,-9474.636058,766.095498
2870.599003,222.061783,-9474.636058,0.000000
2870.599330,1258.350101,-8956.491898,-383.047749
2870.599658,2294.638420,-8882.471304,153.219100
2870.599985,1184.329507,-10510.924376,689.485948
2870.600313,0.000000,-9696.697840,1762.019645
2870.600640,1776.494261,-8956.491898,689.485948
2870.600968,3182.885551,-9918.759623,-306.438199
2870.601296,2368.659014,-11177.109724,1302.362347
2870.601623,222.061783,-9474.636058,2068.457845
2870.601951,-1110.308913,-9030.512492,842.705048
2870.602278,-1406.391290,-9696.697840,-306.438199
2870.602606,-740.205942,-10140.821405,-766.095498
2870.602934,-1850.514855,-9400.615463,229.828649
2870.603261,-3775.050304,-7920.203579,1072.533697
2870.603589,-2812.782580,-8068.244768,76.609550
2870.603916,-1036.288319,-8512.368333,-766.095498
2870.604244,-888.247130,-9400.615463,-766.095498
2870.604571,-2294.638420,-7846.182985,0.000000
2870.604899,-2664.741391,-8364.327145,-153.219100
2870.605227,-740.205942,-9474.636058,-383.047749
2870.605554,1332.370696,-9992.780217,-459.657299
2870.605882,1110.308913,-10732.986159,229.828649
2870.606209,-296.082377,-11547.212695,1072.533697
2870.606537,-296.082377,-11103.089130,-383.047749
2870.606865,1110.308913,-11251.130318,-2451.505594
2870.607192,666.185348,-12435.459826,-1685.410096
2870.607520,-740.205942,-10658.965565,-919.314598
2870.607847,-1998.556043,-9252.574275,-306.438199
2870.608175,-1036.288319,-9104.533087,-766.095498
2870.608502,296.082377,-9178.553681,-689.485948
2870.608830,444.123565,-8956.491898,76.609550
2870.609158,-592.164754,-8734.430116,842.705048
2870.609485,-962.267725,-8290.306550,-306.438199
2870.609813,-148.041188,-9474.636058,-1608.800546
2870.610140,814.226536,-10955.047942,-1991.848295
2870.610468,370.102971,-11177.109724,-1225.752797
2870.610795,370.102971,-10732.986159,0.000000
2870.611123,888.247130,-11029.068536,-919.314598
2870.611451,2368.659014,-11251.130318,-612.876398
2870.611778,2516.700203,-10881.027347,0.000000
2870.612106,740.205942,-9770.718434,1225.752797
2870.612433,74.020594,-8512.368333,919.314598
2870.612761,2146.597232,-7476.080014,-536.266849
2870.613089,2294.638420,-8956.491898,-612.876398
2870.613416,1258.350101,-9252.574275,1149.143247
2870.613744,518.144159,-8734.430116,1532.190996
2870.614071,1036.288319,-8512.368333,306.438199
2870.614399,2664.741391,-11177.109724,-612.876398
2870.614726,2812.782580,-11991.336260,-306.438199
2870.615054,888.247130,-10214.842000,0.000000
2870.615382,-814.226536,-9474.636058,0.000000
2870.615709,0.000000,-10214.842000,-1149.143247
2870.616037,370.102971,-10214.842000,-229.828649
2870.616364,-444.123565,-10288.862594,766.095498
2870.616692,-2294.638420,-8216.285956,689.485948
2870.617020,-1406.391290,-8216.285956,-612.876398
2870.617347,74.020594,-8512.368333,-995.924147
2870.617675,518.144159,-8660.409521,0.000000
2870.618002,444.123565,-10066.800811,1225.752797
2870.618330,74.020594,-10140.821405,612.876398
2870.618657,2590.720797,-10732.986159,-1072.533697
2870.618985,3552.988522,-10732.986159,-1378.971896
2870.619313,2368.659014,-11547.212695,306.438199
2870.619640,370.102971,-10955.047942,995.924147
2870.619968,-666.185348,-10362.883188,153.219100
2870.620296,-148.041188,-9918.759623,-1225.752797
2870.620623,148.041188,-9844.739029,-612.876398
2870.620951,-1184.329507,-9252.574275,-1072.533697
2870.621278,-2664.741391,-7994.224174,383.047749
2870.621606,-1998.556043,-7624.121203,-153.219100
2870.621934,-370.102971,-8290.306550,-689.485948
2870.622261,-444.123565,-9030.512492,0.000000
2870.622589,-1554.432478,-8586.388927,766.095498
2870.622917,-1110.308913,-7624.121203,1608.800546
2870.623244,518.144159,-9252.574275,-153.219100
2870.623572,1406.391290,-11621.233289,-1072.533697
2870.623900,0.000000,-11621.233289,-612.876398
2870.624227,-1258.350101,-10807.006753,-229.828649
2870.624555,222.061783,-10288.862594,-1532.190996
2870.624882,2220.617826,-10732.986159,-2068.457845
2870.625210,1184.329507,-10510.924376,-766.095498
2870.625538,-1554.432478,-8882.471304,229.828649
2870.625865,-1776.494261,-8512.368333,153.219100
2870.626193,-814.226536,-7920.203579,-383.047749
2870.626521,1110.308913,-8734.430116,0.000000
2870.626848,740.205942,-8956.491898,1072.533697
2870.627176,0.000000,-8586.388927,1072.533697
2870.627503,444.123565,-8512.368333,153.219100
2870.627831,1998.556043,-10807.006753,-1378.971896
2870.628159,444.123565,-11769.274478,-689.485948
2870.628486,-1332.370696,-10732.986159,-536.266849
2870.628814,-2072.576638,-9622.677246,-1838.629195
2870.629142,-666.185348,-10436.903782,-2451.505594
2870.629469,962.267725,-11547.212695,-1225.752797
2870.629797,1184.329507,-11325.150913,1762.019645
2870.630125,148.041188,-10140.821405,1532.190996
2870.630452,1110.308913,-8734.430116,76.609550
2870.630780,2886.803174,-8142.265362,-536.266849
2870.631107,2886.803174,-9030.512492,383.047749
2870.631435,1776.494261,-8660.409521,1838.629195
2870.631763,518.144159,-8364.327145,1762.019645
2870.632090,1110.308913,-9030.512492,-459.657299
2870.632418,1998.556043,-10510.924376,-306.438199
2870.632746,1554.432478,-11177.109724,-689.485948
2870.633073,-222.061783,-10214.842000,-153.219100
2870.633401,-1110.308913,-10584.944971,-766.095498
2870.633728,518.144159,-11473.192101,-1455.581446
2870.634056,1702.473667,-11029.068536,-766.095498
2870.634384,-296.082377,-8290.306550,612.876398
2870.634711,-1776.494261,-7105.977043,1608.800546
2870.635039,-962.267725,-7179.997637,153.219100
2870.635367,1850.514855,-8956.491898,-766.095498
2870.635694,2072.576638,-10214.842000,0.000000
2870.636022,370.102971,-9474.636058,1149.143247
